Broj Fakture;Datum PDV;Iznos/Osnovica;Penal;PDV;Iznos sa penalom i PDV;PG Iznos/Osnovica;PG PDV;PG Penal;PG Iznos sa PDVom;Vrsta Naloga
GS-2263/2026;20.02.2026;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-2275/2026;20.02.2026;2300.00;0.00;460.00;2760.00;1552.50;310.50;0.00;1863.00;NEODLOZNO
GS-2123/2026;20.02.2026;29300.00;0.00;5860.00;35160.00;19777.50;3955.50;0.00;23733.00;NEODLOZNO
GS-2238/2026;20.02.2026;50784.80;0.00;10156.96;60941.76;34279.74;6855.95;0.00;41135.69;NEODLOZNO
GS-2273/2026;20.02.2026;34100.00;0.00;6820.00;40920.00;23017.50;4603.50;0.00;27621.00;NEODLOZNO
GS-2026/2026;20.02.2026;177934.00;0.00;35586.80;213520.80;120105.45;24021.09;0.00;144126.54;NEODLOZNO
GS-2242/2026;20.02.2026;23300.00;0.00;4660.00;27960.00;15727.50;3145.50;0.00;18873.00;NEODLOZNO
GS-2266/2026;20.02.2026;18064.80;0.00;3612.96;21677.76;12193.74;2438.75;0.00;14632.49;NEODLOZNO
GS-2250/2026;20.02.2026;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-2149/2026;20.02.2026;89593.60;0.00;17918.72;107512.32;60475.68;12095.14;0.00;72570.82;NEODLOZNO
GS-2246/2026;20.02.2026;2300.00;0.00;460.00;2760.00;1552.50;310.50;0.00;1863.00;NEODLOZNO
GS-2126/2026;20.02.2026;2300.00;0.00;460.00;2760.00;1552.50;310.50;0.00;1863.00;NEODLOZNO
GS-2304/2026;20.02.2026;5808.00;0.00;1161.60;6969.60;3920.40;784.08;0.00;4704.48;NEODLOZNO
GS-2315/2026;20.02.2026;5125.00;0.00;1025.00;6150.00;3459.38;691.88;0.00;4151.25;NEODLOZNO
GS-2305/2026;20.02.2026;9534.80;0.00;1906.96;11441.76;6435.99;1287.20;0.00;7723.19;NEODLOZNO
GS-2313/2026;20.02.2026;5138.00;0.00;1027.60;6165.60;3468.15;693.63;0.00;4161.78;NEODLOZNO
GS-2244/2026;20.02.2026;29993.80;0.00;5998.76;35992.56;20245.82;4049.16;0.00;24294.98;NEODLOZNO
GS-2276/2026;20.02.2026;47438.20;0.00;9487.64;56925.84;32020.78;6404.16;0.00;38424.94;NEODLOZNO
GS-2309/2026;20.02.2026;16220.00;0.00;3244.00;19464.00;10948.50;2189.70;0.00;13138.20;NEODLOZNO
GS-2317/2026;20.02.2026;43775.60;0.00;8755.12;52530.72;29548.53;5909.71;0.00;35458.24;NEODLOZNO
GS-2240/2026;20.02.2026;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-2122/2026;20.02.2026;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-2312/2026;20.02.2026;13602.40;0.00;2720.48;16322.88;9181.62;1836.32;0.00;11017.94;NEODLOZNO
GS-2249/2026;20.02.2026;39500.00;0.00;7900.00;47400.00;26662.50;5332.50;0.00;31995.00;NEODLOZNO
GS-2121/2026;20.02.2026;49765.20;0.00;9953.04;59718.24;33591.51;6718.30;0.00;40309.81;NEODLOZNO
GS-2271/2026;20.02.2026;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-2270/2026;20.02.2026;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-2174/2026;20.02.2026;28722.80;0.00;5744.56;34467.36;19387.89;3877.58;0.00;23265.47;NEODLOZNO
GS-2262/2026;20.02.2026;26482.70;0.00;5296.54;31779.24;17875.82;3575.16;0.00;21450.99;NEODLOZNO
GS-2170/2026;20.02.2026;37908.80;0.00;7581.76;45490.56;25588.44;5117.69;0.00;30706.13;NEODLOZNO
GS-2169/2026;20.02.2026;11300.00;0.00;2260.00;13560.00;7627.50;1525.50;0.00;9153.00;NEODLOZNO
GS-2314/2026;20.02.2026;62418.80;0.00;12483.76;74902.56;42132.69;8426.54;0.00;50559.23;NEODLOZNO
GS-2178/2026;20.02.2026;41388.00;0.00;8277.60;49665.60;27936.90;5587.38;0.00;33524.28;NEODLOZNO
GS-2155/2026;20.02.2026;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-2177/2026;20.02.2026;80490.12;0.00;16098.02;96588.14;54330.83;10866.17;0.00;65197.00;NEODLOZNO
GS-2303/2026;20.02.2026;33302.00;0.00;6660.40;39962.40;22478.85;4495.77;0.00;26974.62;NEODLOZNO
GS-2171/2026;20.02.2026;71254.60;0.00;14250.92;85505.52;48096.86;9619.37;0.00;57716.23;NEODLOZNO
GS-2301/2026;20.02.2026;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-2311/2026;20.02.2026;30500.00;0.00;6100.00;36600.00;20587.50;4117.50;0.00;24705.00;NEODLOZNO
GS-2212/2026;20.02.2026;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-2239/2026;20.02.2026;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-2272/2026;20.02.2026;25500.00;0.00;5100.00;30600.00;17212.50;3442.50;0.00;20655.00;NEODLOZNO
GS-2179/2026;20.02.2026;6900.00;0.00;1380.00;8280.00;4657.50;931.50;0.00;5589.00;NEODLOZNO
GS-2154/2026;20.02.2026;5986.40;0.00;1197.28;7183.68;4040.82;808.16;0.00;4848.98;NEODLOZNO
GS-2243/2026;20.02.2026;39830.80;0.00;7966.16;47796.96;26885.79;5377.16;0.00;32262.95;NEODLOZNO
GS-2173/2026;20.02.2026;7596.40;0.00;1519.28;9115.68;5127.57;1025.51;0.00;6153.08;NEODLOZNO
GS-2172/2026;20.02.2026;9300.00;0.00;1860.00;11160.00;6277.50;1255.50;0.00;7533.00;NEODLOZNO
GS-2180/2026;20.02.2026;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-2306/2026;20.02.2026;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-2247/2026;20.02.2026;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-2165/2026;20.02.2026;26720.00;0.00;5344.00;32064.00;18036.00;3607.20;0.00;21643.20;NEODLOZNO
GS-2152/2026;20.02.2026;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-2153/2026;20.02.2026;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-2151/2026;20.02.2026;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-2210/2026;20.02.2026;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-2211/2026;20.02.2026;7734.40;0.00;1546.88;9281.28;5220.72;1044.14;0.00;6264.86;NEODLOZNO
GS-2182/2026;20.02.2026;11300.00;0.00;2260.00;13560.00;7627.50;1525.50;0.00;9153.00;NEODLOZNO
GS-2150/2026;20.02.2026;5000.00;0.00;1000.00;6000.00;3375.00;675.00;0.00;4050.00;NEODLOZNO
GS-2125/2026;20.02.2026;5000.00;0.00;1000.00;6000.00;3375.00;675.00;0.00;4050.00;NEODLOZNO
GS-2029/2026;20.02.2026;38720.00;0.00;7744.00;46464.00;26136.00;5227.20;0.00;31363.20;NEODLOZNO
GS-2277/2026;20.02.2026;30900.00;0.00;6180.00;37080.00;20857.50;4171.50;0.00;25029.00;NEODLOZNO
GS-2176/2026;20.02.2026;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-2124/2026;20.02.2026;14220.00;0.00;2844.00;17064.00;9598.50;1919.70;0.00;11518.20;NEODLOZNO
GS-2139/2026;20.02.2026;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-2028/2026;20.02.2026;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-2261/2026;20.02.2026;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-2302/2026;20.02.2026;16220.00;0.00;3244.00;19464.00;10948.50;2189.70;0.00;13138.20;NEODLOZNO
GS-2307/2026;20.02.2026;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-2164/2026;20.02.2026;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-2268/2026;20.02.2026;14220.00;0.00;2844.00;17064.00;9598.50;1919.70;0.00;11518.20;NEODLOZNO
GS-2181/2026;20.02.2026;25500.00;0.00;5100.00;30600.00;17212.50;3442.50;0.00;20655.00;NEODLOZNO
GS-2310/2026;20.02.2026;5808.00;0.00;1161.60;6969.60;3920.40;784.08;0.00;4704.48;NEODLOZNO
GS-2213/2026;20.02.2026;11300.00;0.00;2260.00;13560.00;7627.50;1525.50;0.00;9153.00;NEODLOZNO
GS-2214/2026;20.02.2026;33500.00;0.00;6700.00;40200.00;22612.50;4522.50;0.00;27135.00;NEODLOZNO
GS-2175/2026;20.02.2026;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-2141/2026;20.02.2026;14220.00;0.00;2844.00;17064.00;9598.50;1919.70;0.00;11518.20;NEODLOZNO
GS-2140/2026;20.02.2026;8100.00;0.00;1620.00;9720.00;5467.50;1093.50;0.00;6561.00;NEODLOZNO
GS-2316/2026;20.02.2026;15300.00;0.00;3060.00;18360.00;10327.50;2065.50;0.00;12393.00;NEODLOZNO
GS-2196/2026;19.02.2026;68037.80;0.00;13607.56;81645.36;45925.52;9185.10;0.00;55110.62;NEODLOZNO
GS-2030/2026;19.02.2026;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-2193/2026;19.02.2026;36596.60;0.00;7319.32;43915.92;24702.71;4940.54;0.00;29643.25;NEODLOZNO
GS-2216/2026;19.02.2026;9200.00;0.00;1840.00;11040.00;6210.00;1242.00;0.00;7452.00;NEODLOZNO
GS-2128/2026;19.02.2026;24608.80;0.00;4921.76;29530.56;16610.94;3322.19;0.00;19933.13;NEODLOZNO
GS-2296/2026;19.02.2026;8600.00;0.00;1720.00;10320.00;5805.00;1161.00;0.00;6966.00;NEODLOZNO
GS-2298/2026;19.02.2026;27900.00;0.00;5580.00;33480.00;18832.50;3766.50;0.00;22599.00;NEODLOZNO
GS-2217/2026;19.02.2026;6900.00;0.00;1380.00;8280.00;4657.50;931.50;0.00;5589.00;NEODLOZNO
GS-2293/2026;19.02.2026;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-2299/2026;19.02.2026;27907.80;0.00;5581.56;33489.36;18837.76;3767.55;0.00;22605.32;NEODLOZNO
GS-2297/2026;19.02.2026;19086.00;0.00;3817.20;22903.20;12883.05;2576.61;0.00;15459.66;NEODLOZNO
GS-2197/2026;19.02.2026;31191.80;0.00;6238.36;37430.16;21054.47;4210.89;0.00;25265.36;NEODLOZNO
GS-2195/2026;19.02.2026;6900.00;0.00;1380.00;8280.00;4657.50;931.50;0.00;5589.00;NEODLOZNO
GS-2295/2026;19.02.2026;46004.60;0.00;9200.92;55205.52;31053.10;6210.62;0.00;37263.73;NEODLOZNO
GS-2135/2026;19.02.2026;33278.70;0.00;6655.74;39934.44;22463.12;4492.62;0.00;26955.75;NEODLOZNO
GS-2120/2026;19.02.2026;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-2198/2026;19.02.2026;24337.40;0.00;4867.48;29204.88;16427.75;3285.55;0.00;19713.29;NEODLOZNO
GS-2143/2026;19.02.2026;34984.40;0.00;6996.88;41981.28;23614.47;4722.89;0.00;28337.36;NEODLOZNO
GS-2291/2026;19.02.2026;26800.00;0.00;5360.00;32160.00;18090.00;3618.00;0.00;21708.00;NEODLOZNO
GS-2132/2026;19.02.2026;40300.00;0.00;8060.00;48360.00;27202.50;5440.50;0.00;32643.00;NEODLOZNO
GS-2300/2026;19.02.2026;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-2218/2026;19.02.2026;60965.10;0.00;12193.02;73158.12;41151.44;8230.29;0.00;49381.73;NEODLOZNO
GS-2129/2026;19.02.2026;23302.80;0.00;4660.56;27963.36;15729.39;3145.88;0.00;18875.27;NEODLOZNO
GS-2137/2026;19.02.2026;25014.80;0.00;5002.96;30017.76;16884.99;3377.00;0.00;20261.99;NEODLOZNO
GS-2136/2026;19.02.2026;31300.00;0.00;6260.00;37560.00;21127.50;4225.50;0.00;25353.00;NEODLOZNO
GS-2138/2026;19.02.2026;31300.00;0.00;6260.00;37560.00;21127.50;4225.50;0.00;25353.00;NEODLOZNO
GS-2219/2026;19.02.2026;84898.20;0.00;16979.64;101877.84;57306.29;11461.26;0.00;68767.54;NEODLOZNO
GS-2133/2026;19.02.2026;9160.40;0.00;1832.08;10992.48;6183.27;1236.65;0.00;7419.92;NEODLOZNO
GS-2258/2026;19.02.2026;19196.00;0.00;3839.20;23035.20;12957.30;2591.46;0.00;15548.76;NEODLOZNO
GS-2031/2026;19.02.2026;20549.80;0.00;4109.96;24659.76;13871.11;2774.22;0.00;16645.34;NEODLOZNO
GS-2134/2026;19.02.2026;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-2130/2026;19.02.2026;41940.00;0.00;8388.00;50328.00;28309.50;5661.90;0.00;33971.40;NEODLOZNO
GS-2290/2026;19.02.2026;34068.60;0.00;6813.72;40882.32;22996.31;4599.26;0.00;27595.57;NEODLOZNO
GS-2308/2026;19.02.2026;25500.00;0.00;5100.00;30600.00;17212.50;3442.50;0.00;20655.00;NEODLOZNO
GS-2259/2026;19.02.2026;7501.40;0.00;1500.28;9001.68;5063.44;1012.69;0.00;6076.13;NEODLOZNO
GS-2254/2026;19.02.2026;44200.80;0.00;8840.16;53040.96;29835.54;5967.11;0.00;35802.65;NEODLOZNO
GS-2215/2026;19.02.2026;6900.00;0.00;1380.00;8280.00;4657.50;931.50;0.00;5589.00;NEODLOZNO
GS-2260/2026;19.02.2026;15333.40;0.00;3066.68;18400.08;10350.05;2070.01;0.00;12420.05;NEODLOZNO
GS-2166/2026;19.02.2026;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-2168/2026;19.02.2026;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-2131/2026;19.02.2026;12440.00;0.00;2488.00;14928.00;8397.00;1679.40;0.00;10076.40;NEODLOZNO
GS-2145/2026;19.02.2026;24000.00;0.00;4800.00;28800.00;16200.00;3240.00;0.00;19440.00;NEODLOZNO
GS-2146/2026;19.02.2026;8300.00;0.00;1660.00;9960.00;5602.50;1120.50;0.00;6723.00;NEODLOZNO
GS-2144/2026;19.02.2026;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-2127/2026;19.02.2026;20978.00;0.00;4195.60;25173.60;14160.15;2832.03;0.00;16992.18;NEODLOZNO
GS-2256/2026;19.02.2026;14220.00;0.00;2844.00;17064.00;9598.50;1919.70;0.00;11518.20;NEODLOZNO
GS-2257/2026;19.02.2026;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-2167/2026;19.02.2026;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-2147/2026;19.02.2026;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-2292/2026;19.02.2026;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-2161/2026;19.02.2026;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-2253/2026;19.02.2026;5000.00;0.00;1000.00;6000.00;3375.00;675.00;0.00;4050.00;NEODLOZNO
GS-2148/2026;19.02.2026;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-2252/2026;19.02.2026;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-2255/2026;19.02.2026;14220.00;0.00;2844.00;17064.00;9598.50;1919.70;0.00;11518.20;NEODLOZNO
GS-2194/2026;19.02.2026;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-2294/2026;19.02.2026;17500.00;0.00;3500.00;21000.00;11812.50;2362.50;0.00;14175.00;NEODLOZNO
GS-1934/2026;18.02.2026;196172.20;0.00;39234.44;235406.64;132416.24;26483.25;0.00;158899.48;TEKUCE
GS-2050/2026;18.02.2026;49214.80;0.00;9842.96;59057.76;33219.99;6644.00;0.00;39863.99;NEODLOZNO
GS-2044/2026;18.02.2026;5000.00;0.00;1000.00;6000.00;3375.00;675.00;0.00;4050.00;NEODLOZNO
GS-1967/2026;18.02.2026;124216.50;0.00;24843.30;149059.80;83846.14;16769.23;0.00;100615.37;NEODLOZNO
GS-2102/2026;18.02.2026;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-1969/2026;18.02.2026;51832.80;0.00;10366.56;62199.36;34987.14;6997.43;0.00;41984.57;NEODLOZNO
GS-2089/2026;18.02.2026;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-1989/2026;18.02.2026;12248.50;0.00;2449.70;14698.20;8267.74;1653.55;0.00;9921.29;NEODLOZNO
GS-2100/2026;18.02.2026;2300.00;0.00;460.00;2760.00;1552.50;310.50;0.00;1863.00;NEODLOZNO
GS-2041/2026;18.02.2026;48647.00;0.00;9729.40;58376.40;32836.72;6567.35;0.00;39404.07;NEODLOZNO
GS-1957/2026;18.02.2026;2300.00;0.00;460.00;2760.00;1552.50;310.50;0.00;1863.00;NEODLOZNO
GS-2032/2026;18.02.2026;77068.00;0.00;15413.60;92481.60;52020.90;10404.18;0.00;62425.08;NEODLOZNO
GS-1966/2026;18.02.2026;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-1965/2026;18.02.2026;41376.20;0.00;8275.24;49651.44;27928.94;5585.79;0.00;33514.72;NEODLOZNO
GS-1956/2026;18.02.2026;14220.00;0.00;2844.00;17064.00;9598.50;1919.70;0.00;11518.20;NEODLOZNO
GS-1953/2026;18.02.2026;2300.00;0.00;460.00;2760.00;1552.50;310.50;0.00;1863.00;NEODLOZNO
GS-2045/2026;18.02.2026;5980.00;0.00;1196.00;7176.00;4036.50;807.30;0.00;4843.80;NEODLOZNO
GS-1928/2026;18.02.2026;11300.00;0.00;2260.00;13560.00;7627.50;1525.50;0.00;9153.00;NEODLOZNO
GS-2013/2026;18.02.2026;9154.00;0.00;1830.80;10984.80;6178.95;1235.79;0.00;7414.74;NEODLOZNO
GS-2098/2026;18.02.2026;41969.60;0.00;8393.92;50363.52;28329.48;5665.90;0.00;33995.38;NEODLOZNO
GS-1976/2026;18.02.2026;118512.70;0.00;23702.54;142215.24;79996.07;15999.21;0.00;95995.29;NEODLOZNO
GS-2069/2026;18.02.2026;17300.00;0.00;3460.00;20760.00;11677.50;2335.50;0.00;14013.00;NEODLOZNO
GS-1960/2026;18.02.2026;13596.60;0.00;2719.32;16315.92;9177.71;1835.54;0.00;11013.25;NEODLOZNO
GS-2110/2026;18.02.2026;24711.00;0.00;4942.20;29653.20;16679.93;3335.99;0.00;20015.91;NEODLOZNO
GS-1984/2026;18.02.2026;13694.80;0.00;2738.96;16433.76;9243.99;1848.80;0.00;11092.79;NEODLOZNO
GS-1939/2026;18.02.2026;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-2070/2026;18.02.2026;45002.60;0.00;9000.52;54003.12;30376.76;6075.35;0.00;36452.11;NEODLOZNO
GS-2104/2026;18.02.2026;7510.80;0.00;1502.16;9012.96;5069.79;1013.96;0.00;6083.75;NEODLOZNO
GS-2040/2026;18.02.2026;27831.40;0.00;5566.28;33397.68;18786.20;3757.24;0.00;22543.43;NEODLOZNO
GS-1918/2026;18.02.2026;42559.20;0.00;8511.84;51071.04;28727.46;5745.49;0.00;34472.95;NEODLOZNO
GS-1926/2026;18.02.2026;18438.40;0.00;3687.68;22126.08;12445.92;2489.18;0.00;14935.10;NEODLOZNO
GS-2091/2026;18.02.2026;27100.00;0.00;5420.00;32520.00;18292.50;3658.50;0.00;21951.00;NEODLOZNO
GS-2093/2026;18.02.2026;23865.40;0.00;4773.08;28638.48;16109.15;3221.83;0.00;19330.97;NEODLOZNO
GS-2035/2026;18.02.2026;29082.20;0.00;5816.44;34898.64;19630.49;3926.10;0.00;23556.58;NEODLOZNO
GS-1944/2026;18.02.2026;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-1981/2026;18.02.2026;6900.00;0.00;1380.00;8280.00;4657.50;931.50;0.00;5589.00;NEODLOZNO
GS-1919/2026;18.02.2026;35911.20;0.00;7182.24;43093.44;24240.06;4848.01;0.00;29088.07;NEODLOZNO
GS-2033/2026;18.02.2026;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-2117/2026;18.02.2026;167114.00;0.00;33422.80;200536.80;112801.95;22560.39;0.00;135362.34;TEKUCE
GS-2096/2026;18.02.2026;31414.00;0.00;6282.80;37696.80;21204.45;4240.89;0.00;25445.34;NEODLOZNO
GS-1962/2026;18.02.2026;94811.00;0.00;18962.20;113773.20;63997.43;12799.49;0.00;76796.91;NEODLOZNO
GS-1970/2026;18.02.2026;7438.00;0.00;1487.60;8925.60;5020.65;1004.13;0.00;6024.78;NEODLOZNO
GS-1986/2026;18.02.2026;34100.00;0.00;6820.00;40920.00;23017.50;4603.50;0.00;27621.00;NEODLOZNO
GS-2049/2026;18.02.2026;181089.40;0.00;36217.88;217307.28;122235.35;24447.07;0.00;146682.41;NEODLOZNO
GS-1950/2026;18.02.2026;19726.40;0.00;3945.28;23671.68;13315.32;2663.06;0.00;15978.38;NEODLOZNO
GS-2053/2026;18.02.2026;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-2037/2026;18.02.2026;31420.40;0.00;6284.08;37704.48;21208.77;4241.75;0.00;25450.52;NEODLOZNO
GS-2039/2026;18.02.2026;43163.00;0.00;8632.60;51795.60;29135.03;5827.01;0.00;34962.03;NEODLOZNO
GS-1997/2026;18.02.2026;29500.00;0.00;5900.00;35400.00;19912.50;3982.50;0.00;23895.00;NEODLOZNO
GS-2084/2026;18.02.2026;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-2107/2026;18.02.2026;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-2097/2026;18.02.2026;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-1988/2026;18.02.2026;43800.00;0.00;8760.00;52560.00;29565.00;5913.00;0.00;35478.00;NEODLOZNO
GS-2112/2026;18.02.2026;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-2002/2026;18.02.2026;6900.00;0.00;1380.00;8280.00;4657.50;931.50;0.00;5589.00;NEODLOZNO
GS-1979/2026;18.02.2026;6900.00;0.00;1380.00;8280.00;4657.50;931.50;0.00;5589.00;NEODLOZNO
GS-1996/2026;18.02.2026;27024.40;0.00;5404.88;32429.28;18241.47;3648.29;0.00;21889.76;NEODLOZNO
GS-1992/2026;18.02.2026;39248.20;0.00;7849.64;47097.84;26492.53;5298.51;0.00;31791.04;NEODLOZNO
GS-2064/2026;18.02.2026;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-1973/2026;18.02.2026;123708.00;0.00;24741.60;148449.60;83502.90;16700.58;0.00;100203.48;NEODLOZNO
GS-1982/2026;18.02.2026;15223.60;0.00;3044.72;18268.32;10275.93;2055.19;0.00;12331.12;NEODLOZNO
GS-2048/2026;18.02.2026;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-2007/2026;18.02.2026;14638.40;0.00;2927.68;17566.08;9880.92;1976.18;0.00;11857.10;NEODLOZNO
GS-1968/2026;18.02.2026;6900.00;0.00;1380.00;8280.00;4657.50;931.50;0.00;5589.00;NEODLOZNO
GS-2020/2026;18.02.2026;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-2088/2026;18.02.2026;55296.40;0.00;11059.28;66355.68;37325.07;7465.01;0.00;44790.08;NEODLOZNO
GS-2052/2026;18.02.2026;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-2080/2026;18.02.2026;37486.60;0.00;7497.32;44983.92;25303.46;5060.69;0.00;30364.15;NEODLOZNO
GS-1924/2026;18.02.2026;17404.30;0.00;3480.86;20885.16;11747.90;2349.58;0.00;14097.48;NEODLOZNO
GS-2034/2026;18.02.2026;58410.70;0.00;11682.14;70092.84;39427.22;7885.44;0.00;47312.67;NEODLOZNO
GS-1948/2026;18.02.2026;22100.00;0.00;4420.00;26520.00;14917.50;2983.50;0.00;17901.00;NEODLOZNO
GS-1977/2026;18.02.2026;72984.80;0.00;14596.96;87581.76;49264.74;9852.95;0.00;59117.69;NEODLOZNO
GS-1978/2026;18.02.2026;20300.00;0.00;4060.00;24360.00;13702.50;2740.50;0.00;16443.00;NEODLOZNO
GS-2019/2026;18.02.2026;39527.80;0.00;7905.56;47433.36;26681.27;5336.25;0.00;32017.52;NEODLOZNO
GS-2059/2026;18.02.2026;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-2103/2026;18.02.2026;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-2081/2026;18.02.2026;19740.00;0.00;3948.00;23688.00;13324.50;2664.90;0.00;15989.40;NEODLOZNO
GS-2038/2026;18.02.2026;14695.00;0.00;2939.00;17634.00;9919.13;1983.83;0.00;11902.95;NEODLOZNO
GS-2043/2026;18.02.2026;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-2118/2026;18.02.2026;48300.00;0.00;9660.00;57960.00;32602.50;6520.50;0.00;39123.00;NEODLOZNO
GS-2077/2026;18.02.2026;27372.00;0.00;5474.40;32846.40;18476.10;3695.22;0.00;22171.32;NEODLOZNO
GS-1971/2026;18.02.2026;10400.00;0.00;2080.00;12480.00;7020.00;1404.00;0.00;8424.00;NEODLOZNO
GS-2095/2026;18.02.2026;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-2047/2026;18.02.2026;34100.00;0.00;6820.00;40920.00;23017.50;4603.50;0.00;27621.00;NEODLOZNO
GS-1941/2026;18.02.2026;28875.80;0.00;5775.16;34650.96;19491.17;3898.23;0.00;23389.40;NEODLOZNO
GS-2087/2026;18.02.2026;34900.00;0.00;6980.00;41880.00;23557.50;4711.50;0.00;28269.00;NEODLOZNO
GS-1975/2026;18.02.2026;6900.00;0.00;1380.00;8280.00;4657.50;931.50;0.00;5589.00;NEODLOZNO
