Broj naloga;Mesec;Radna Jedinica;Tip;Iznos
1750014;April 2024;VOŽDOVAC;ZAMENA;45234.00
1750019;April 2024;ZVEZDARA;ZAMENA;125186.00
1750028;April 2024;NOVI BEOGRAD;ZAMENA;368438.30
1750029;April 2024;PALILULA;ZAMENA;9218.00
1750031;April 2024;ČUKARICA;LOKALNO;6900.00
1750040;April 2024;ZVEZDARA;SAJLA;16220.00
1750042;April 2024;NOVI BEOGRAD;WOMA;25500.00
1750044;April 2024;NOVI BEOGRAD;WOMA;30900.00
1750046;April 2024;RAKOVICA;WOMA;21000.00
1750048;April 2024;NOVI BEOGRAD;WOMA;25500.00
1750052;April 2024;NOVI BEOGRAD;ZAMENA;62741.00
1750057;April 2024;PALILULA;ZAMENA;64912.00
1750061;April 2024;PALILULA;LOKALNO;11500.00
1750063;April 2024;PALILULA;KOPANJE;139447.00
1750065;April 2024;STARI GRAD;WOMA;5000.00
1750066;April 2024;RAKOVICA;ZAMENA;28240.20
1750072;April 2024;NOVI BEOGRAD;SAJLA;9220.00
1750074;April 2024;ZVEZDARA;LOKALNO;6900.00
1750076;April 2024;ZVEZDARA;ZAMENA;30854.00
1750085;April 2024;PALILULA;ZAMENA;25740.00
1750086;April 2024;NOVI BEOGRAD;ZAMENA;12294.00
1750087;April 2024;ČUKARICA;SAJLA;9220.00
1750090;April 2024;PALILULA;SAJLA;14220.00
1750092;April 2024;STARI GRAD;ZAMENA;11604.00
1750093;April 2024;NOVI BEOGRAD;LOKALNO;6900.00
1750094;April 2024;VOŽDOVAC;LOKALNO;6900.00
1750116;April 2024;ZEMUN;WOMA;5000.00
1750117;April 2024;STARI GRAD;SAJLA;9220.00
1750118;April 2024;PALILULA;LOKALNO;6900.00
1750119;April 2024;ZEMUN;ZAMENA;24070.00
1750131;April 2024;ČUKARICA;LOKALNO;9200.00
1750133;April 2024;RAKOVICA;WOMA;30900.00
1750134;April 2024;ZVEZDARA;LOKALNO;6900.00
1750135;April 2024;ZVEZDARA;KOPANJE;69156.70
1750140;April 2024;ZVEZDARA;ZAMENA;2761.00
1750144;April 2024;VOŽDOVAC;ZAMENA;22200.00
1750147;April 2024;PALILULA;LOKALNO;6900.00
1750154;April 2024;RAKOVICA;WOMA;33500.00
1750156;April 2024;ČUKARICA;LOKALNO;6900.00
1750158;April 2024;VOŽDOVAC;ZAMENA;32522.00
1750165;April 2024;NOVI BEOGRAD;LOKALNO;2300.00
1750166;April 2024;SAVSKI VENAC;ZAMENA;12356.00
1750167;April 2024;ČUKARICA;WOMA;5000.00
1750168;April 2024;PALILULA;ZAMENA;26987.00
1750171;April 2024;NOVI BEOGRAD;LOKALNO;6900.00
1750172;April 2024;ZEMUN;WOMA;25500.00
1750174;April 2024;RAKOVICA;ZAMENA;28744.6
1750176;April 2024;RAKOVICA;SAJLA;18600.00
1750177;April 2024;STARI GRAD;ZAMENA;46232.50
1750180;April 2024;NOVI BEOGRAD;LOKALNO;6900.00
1750181;April 2024;VRAČAR;LOKALNO;6900.00
1750184;April 2024;STARI GRAD;LOKALNO;6900.00
1750187;April 2024;ZEMUN;SAJLA;9220.00
1750191;April 2024;PALILULA;ZAMENA;46310.00
1750192;April 2024;VRAČAR;LOKALNO;2300.00
1750196;April 2024;ZEMUN;WOMA;25500.00
1750198;April 2024;ČUKARICA;WOMA;40400.00
1750199;April 2024;VOŽDOVAC;ZAMENA;82905.80
1750212;April 2024;STARI GRAD;SAJLA;9220.00
1750214;April 2024;RAKOVICA;ZAMENA;83111.00
1750216;April 2024;STARI GRAD;LOKALNO;6900.00
1750222;April 2024;NOVI BEOGRAD;ZAMENA;10976.00
1750226;April 2024;ZEMUN;WOMA;30900.00
1750231;April 2024;ZEMUN;WOMA;30900.00
1750251;April 2024;RAKOVICA;LOKALNO;6900.00
1750259;April 2024;PALILULA;SAJLA;16520.00
1750261;April 2024;ZVEZDARA;ZAMENA;276552.00
1750263;April 2024;ZEMUN;WOMA;41500.00
1750266;April 2024;RAKOVICA;SAJLA;18710.00
1750289;April 2024;STARI GRAD;WOMA;46900.00
1750290;April 2024;ČUKARICA;SAJLA;9220.00
1750291;April 2024;STARI GRAD;WOMA;42500.00
1750293;April 2024;SAVSKI VENAC;ZAMENA;91368.50
1750294;April 2024;VRAČAR;ZAMENA;42300.00
1750295;April 2024;NOVI BEOGRAD;ZAMENA;18280.00
1750296;April 2024;STARI GRAD;WOMA;48500.00
1750298;April 2024;VRAČAR;ZAMENA;90630.00
1750299;April 2024;SAVSKI VENAC;LOKALNO;6900.00
1750309;April 2024;VOŽDOVAC;LOKALNO;6900.00
1750320;April 2024;VOŽDOVAC;LOKALNO;6900.00
1750324;April 2024;NOVI BEOGRAD;ZAMENA;181075.00
1750325;April 2024;VOŽDOVAC;ZAMENA;103600.00
1750333;April 2024;ZEMUN;LOKALNO;6900.00
1750343;April 2024;VOŽDOVAC;LOKALNO;6900.00
1750344;April 2024;NOVI BEOGRAD;LOKALNO;6900.00
1750346;April 2024;ZEMUN;WOMA;83100.00
1750347;April 2024;ZVEZDARA;ZAMENA;5522.00
1750348;April 2024;ZEMUN;SAJLA;9220.00
1750349;April 2024;RAKOVICA;WOMA;38900.00
1750350;April 2024;NOVI BEOGRAD;SAJLA;9220.00
1750351;April 2024;NOVI BEOGRAD;SAJLA;9220.00
1750352;April 2024;ZEMUN;WOMA;38900.00
1750353;April 2024;VRAČAR;LOKALNO;6900.00
1750354;April 2024;RAKOVICA;ZAMENA;23600.00
1750355;April 2024;ZEMUN;ZAMENA;11040.00
1750357;April 2024;ČUKARICA;LOKALNO;6900.00
1750359;April 2024;SAVSKI VENAC;ZAMENA;8912.00
1750361;April 2024;NOVI BEOGRAD;ZAMENA;54325.90
1750378;April 2024;ZEMUN;ZAMENA;11300.00
1750388;April 2024;ZVEZDARA;SAJLA;16220.00
1750389;April 2024;ČUKARICA;SAJLA;9220.00
1750390;April 2024;RAKOVICA;SAJLA;19740.00
1750391;April 2024;NOVI BEOGRAD;ZAMENA;22893.00
1750395;April 2024;RAKOVICA;LOKALNO;6900.00
1750397;April 2024;SAVSKI VENAC;WOMA;25500.00
1750399;April 2024;PALILULA;ZAMENA;148960.20
1750400;April 2024;ZVEZDARA;LOKALNO;9200.00
1750402;April 2024;NOVI BEOGRAD;ZAMENA;44550.50
1750404;April 2024;ČUKARICA;SAJLA;9220.00
1750405;April 2024;RAKOVICA;ZAMENA;36100.00
1750407;April 2024;ZEMUN;SAJLA;9220.00
1750410;April 2024;ZEMUN;WOMA;32400.00
1750413;April 2024;RAKOVICA;LOKALNO;6900.00
1750421;April 2024;RAKOVICA;LOKALNO;6900.00
1750424;April 2024;RAKOVICA;LOKALNO;6900.00
1750430;April 2024;ZEMUN;ZAMENA;23800.00
1750440;April 2024;NOVI BEOGRAD;ZAMENA;46166.00
1750441;April 2024;RAKOVICA;ZAMENA;7414.00
1750443;April 2024;VRAČAR;ZAMENA;144304.60
1750444;April 2024;ČUKARICA;SAJLA;9220.00
1750445;April 2024;NOVI BEOGRAD;ZAMENA;39984.00
1750446;April 2024;ZEMUN;ZAMENA;84057.20
1750448;April 2024;VOŽDOVAC;LOKALNO;6900.00
1750454;April 2024;ZVEZDARA;LOKALNO;6900.00
1750455;April 2024;NOVI BEOGRAD;LOKALNO;6900.00
1750457;April 2024;ČUKARICA;SAJLA;9220.00
1750460;April 2024;PALILULA;ZAMENA;22220.00
1750469;April 2024;SAVSKI VENAC;ZAMENA;19310.00
1750470;April 2024;RAKOVICA;ZAMENA;62312.60
1750473;April 2024;STARI GRAD;ZAMENA;10782.00
1750474;April 2024;ZVEZDARA;ZAMENA;25636.00
1750475;April 2024;ČUKARICA;LOKALNO;6900.00
1750476;April 2024;VOŽDOVAC;SAJLA;14740.00
1750477;April 2024;PALILULA;LOKALNO;6900.00
1750478;April 2024;ZVEZDARA;SAJLA;16220.00
1750480;April 2024;NOVI BEOGRAD;ZAMENA;39186.10
1750484;April 2024;RAKOVICA;LOKALNO;6900.00
1750485;April 2024;ZVEZDARA;WOMA;41500.00
1750486;April 2024;STARI GRAD;LOKALNO;6900.00
1750487;April 2024;VRAČAR;LOKALNO;11500.00
1750490;April 2024;RAKOVICA;LOKALNO;6900.00
1750491;April 2024;VOŽDOVAC;ZAMENA;19076.80
1750492;April 2024;NOVI BEOGRAD;LOKALNO;2300.00
1750509;April 2024;RAKOVICA;WOMA;41500.00
1750511;April 2024;NOVI BEOGRAD;WOMA;30900.00
1750512;April 2024;ZEMUN;ZAMENA;35231.00
1750514;April 2024;VOŽDOVAC;ZAMENA;23600.00
1750516;April 2024;VOŽDOVAC;LOKALNO;6900.00
1750521;April 2024;VOŽDOVAC;LOKALNO;6900.00
1750525;April 2024;ZVEZDARA;LOKALNO;6900.00
1750526;April 2024;RAKOVICA;ZAMENA;25406.00
1750528;April 2024;NOVI BEOGRAD;ZAMENA;25260.00
1750535;April 2024;SAVSKI VENAC;ZAMENA;13666.00
1750537;April 2024;NOVI BEOGRAD;LOKALNO;6900.00
1750543;April 2024;PALILULA;LOKALNO;9200.00
1750545;April 2024;NOVI BEOGRAD;LOKALNO;6900.00
1750565;April 2024;STARI GRAD;WOMA;33500.00
1750575;April 2024;SAVSKI VENAC;KOPANJE;24782.89
1750578;April 2024;NOVI BEOGRAD;WOMA;5000.00
1750580;April 2024;ZEMUN;ZAMENA;8630.00
1750599;April 2024;SAVSKI VENAC;SAJLA;18980.00
1750613;April 2024;NOVI BEOGRAD;LOKALNO;2300.00
1750616;April 2024;NOVI BEOGRAD;LOKALNO;2300.00
1750624;April 2024;NOVI BEOGRAD;LOKALNO;6900.00
1750626;April 2024;NOVI BEOGRAD;LOKALNO;6900.00
1750640;April 2024;STARI GRAD;LOKALNO;6900.00
1750641;April 2024;PALILULA;SAJLA;14220.00
1750642;April 2024;ČUKARICA;LOKALNO;6900.00
1750643;April 2024;ZVEZDARA;SAJLA;11520.00
1750644;April 2024;PALILULA;LOKALNO;6900.00
1750645;April 2024;VOŽDOVAC;LOKALNO;6900.00
1750647;April 2024;NOVI BEOGRAD;WOMA;33500.00
1750649;April 2024;ZVEZDARA;ZAMENA;70509.00
1750650;April 2024;NOVI BEOGRAD;ZAMENA;30060.00
1750651;April 2024;NOVI BEOGRAD;ZAMENA;26300.00
1750655;April 2024;NOVI BEOGRAD;SAJLA;9220.00
1750657;April 2024;ZVEZDARA;ZAMENA;14920.00
1750660;April 2024;STARI GRAD;ZAMENA;26220.00
1750664;April 2024;NOVI BEOGRAD;ZAMENA;11300.00
1750669;April 2024;PALILULA;LOKALNO;6900.00
1750670;April 2024;PALILULA;ZAMENA;10354.00
1750671;April 2024;PALILULA;ZAMENA;19235.00
1750673;April 2024;PALILULA;ZAMENA;18348.00
1750674;April 2024;VOŽDOVAC;LOKALNO;6900.00
1750678;April 2024;PALILULA;ZAMENA;32796.00
1750681;April 2024;VOŽDOVAC;WOMA;33500.00
1750683;April 2024;ZVEZDARA;SAJLA;9220.00
1750685;April 2024;ZEMUN;SAJLA;16220.00
1750694;April 2024;NOVI BEOGRAD;LOKALNO;6900.00
1750696;April 2024;RAKOVICA;LOKALNO;6900.00
1750703;April 2024;ČUKARICA;SAJLA;9220.00
1750704;April 2024;NOVI BEOGRAD;WOMA;25500.00
1750705;April 2024;VRAČAR;SAJLA;18820.00
1750711;April 2024;NOVI BEOGRAD;LOKALNO;6900.00
1750714;April 2024;NOVI BEOGRAD;WOMA;38900.00
1750720;April 2024;NOVI BEOGRAD;ZAMENA;82910.00
1750721;April 2024;STARI GRAD;SAJLA;12440.00
1750722;April 2024;PALILULA;WOMA;5000.00
1750730;April 2024;ČUKARICA;ZAMENA;89669.60
1750731;April 2024;NOVI BEOGRAD;LOKALNO;6900.00
1750738;April 2024;VOŽDOVAC;SAJLA;13710.00
1750740;April 2024;VOŽDOVAC;ZAMENA;73986.00
1750741;April 2024;ZVEZDARA;WOMA;38500.00
1750749;April 2024;PALILULA;LOKALNO;6900.00
1750752;April 2024;NOVI BEOGRAD;LOKALNO;6900.00
1750772;April 2024;ZEMUN;LOKALNO;6900.00
1750773;April 2024;ČUKARICA;WOMA;32400
1750776;April 2024;PALILULA;WOMA;33500.00
1750778;April 2024;ZEMUN;LOKALNO;6900.00
1750779;April 2024;ZEMUN;LOKALNO;6900.00
1750786;April 2024;STARI GRAD;LOKALNO;6900.00
1750787;April 2024;STARI GRAD;WOMA;33500.00
1750788;April 2024;ČUKARICA;LOKALNO;6900.00
1750790;April 2024;SAVSKI VENAC;KOPANJE;70285.50
1750793;April 2024;STARI GRAD;ZAMENA;6150.00
1750795;April 2024;ČUKARICA;SAJLA;9300.00
1750798;April 2024;ČUKARICA;ZAMENA;62727.80
1750799;April 2024;ZVEZDARA;ZAMENA;135070.50
1750805;April 2024;RAKOVICA;WOMA;25500.00
1750807;April 2024;ČUKARICA;ZAMENA;5450.00
1750810;April 2024;ZEMUN;LOKALNO;6900.00
1750811;April 2024;ZEMUN;ZAMENA;96919.00
1750813;April 2024;RAKOVICA;LOKALNO;6900.00
1750817;April 2024;SAVSKI VENAC;WOMA;41500.00
1750819;April 2024;VRAČAR;WOMA;5000.00
1750820;April 2024;ZEMUN;WOMA;52300.00
1750821;April 2024;PALILULA;ZAMENA;27206.00
1750822;April 2024;VOŽDOVAC;ZAMENA;13400
1750823;April 2024;NOVI BEOGRAD;WOMA;46100.00
1750824;April 2024;ZEMUN;ZAMENA;10382.00
1750825;April 2024;ZEMUN;ZAMENA;15244.00
1750826;April 2024;ČUKARICA;LOKALNO;2300.00
1750828;April 2024;ZEMUN;LOKALNO;6900.00
1750833;April 2024;NOVI BEOGRAD;WOMA;25500.00
1750835;April 2024;SAVSKI VENAC;ZAMENA;20710.00
1750837;April 2024;ČUKARICA;ZAMENA;23140.00
1750839;April 2024;ZVEZDARA;WOMA;33500.00
1750841;April 2024;ČUKARICA;SAJLA;9220.00
1750842;April 2024;VOŽDOVAC;ZAMENA;29095.00
1750843;April 2024;ČUKARICA;SPOJKA;4870.00
1750844;April 2024;ZEMUN;WOMA;36500.00
1750845;April 2024;PALILULA;SAJLA;16220.00
1750846;April 2024;STARI GRAD;ZAMENA;30701.00
1750847;April 2024;ZEMUN;LOKALNO;6900.00
1750850;April 2024;ZVEZDARA;WOMA;89016.00
1750852;April 2024;NOVI BEOGRAD;WOMA;5000.00
1750853;April 2024;ČUKARICA;SAJLA;16220.00
1750856;April 2024;ČUKARICA;WOMA;17500.00
1750857;April 2024;ČUKARICA;WOMA;45720.00
1750858;April 2024;ZVEZDARA;SAJLA;16025.00
1750861;April 2024;ZVEZDARA;SAJLA;16220.00
1750865;April 2024;ČUKARICA;SAJLA;9220.00
1750868;April 2024;RAKOVICA;WOMA;38900.00
1750870;April 2024;NOVI BEOGRAD;LOKALNO;6900.00
1750871;April 2024;STARI GRAD;WOMA;31000.00
1750872;April 2024;STARI GRAD;SAJLA;9220.00
1750873;April 2024;PALILULA;SAJLA;16410.00
1750874;April 2024;ZVEZDARA;SAJLA;9300.00
1750876;April 2024;ČUKARICA;LOKALNO;2300.00
1750877;April 2024;VOŽDOVAC;ZAMENA;34101.00
1750878;April 2024;NOVI BEOGRAD;SAJLA;16220.00
1750879;April 2024;STARI GRAD;SAJLA;15300.00
1750880;April 2024;ZEMUN;SAJLA;9680.00
1750881;April 2024;ZVEZDARA;SAJLA;9220.00
1750883;April 2024;RAKOVICA;LOKALNO;6900.00
1750884;April 2024;NOVI BEOGRAD;ZAMENA;30060.00
1750885;April 2024;NOVI BEOGRAD;LOKALNO;6900.00
1750887;April 2024;NOVI BEOGRAD;SAJLA;15300.00
1750888;April 2024;ČUKARICA;ZAMENA;102488.50
1750890;April 2024;RAKOVICA;SAJLA;18710.00
1750891;April 2024;RAKOVICA;WOMA;30900.00
1750893;April 2024;STARI GRAD;ZAMENA;4996.00
1750894;April 2024;RAKOVICA;ZAMENA;24987.60
1750895;April 2024;VRAČAR;ZAMENA;96035.20
1750896;April 2024;ČUKARICA;SAJLA;18300.00
1750899;April 2024;NOVI BEOGRAD;SAJLA;9220.00
1750902;April 2024;VOŽDOVAC;KOPANJE;42880.00
1750903;April 2024;RAKOVICA;SAJLA;18710.00
1750908;April 2024;ČUKARICA;ZAMENA;52819.30
1750913;April 2024;NOVI BEOGRAD;WOMA;118923.00
1750915;April 2024;ČUKARICA;WOMA;43400.00
1750916;April 2024;ZVEZDARA;SAJLA;9220.00
1750920;April 2024;ZVEZDARA;LOKALNO;6900.00
1750921;April 2024;SAVSKI VENAC;ZAMENA;28643.00
1750922;April 2024;PALILULA;SAJLA;14220.00
1750923;April 2024;RAKOVICA;ZAMENA;184600.00
1750924;April 2024;NOVI BEOGRAD;SAJLA;11980.00
1750925;April 2024;ZVEZDARA;SAJLA;16220.00
1750926;April 2024;NOVI BEOGRAD;WOMA;51800.00
1750928;April 2024;VRAČAR;WOMA;25500.00
1750931;April 2024;RAKOVICA;WOMA;21000.00
1750933;April 2024;RAKOVICA;SAJLA;18710.00
1750935;April 2024;STARI GRAD;ZAMENA;40333.00
1750937;April 2024;VOŽDOVAC;ZAMENA;8578.00
1750948;April 2024;STARI GRAD;SAJLA;16220.00
1750949;April 2024;PALILULA;SAJLA;14220.00
1750950;April 2024;ČUKARICA;SAJLA;9220.00
1750951;April 2024;ZVEZDARA;LOKALNO;6900.00
1750955;April 2024;STARI GRAD;ZAMENA;8883.80
1750957;April 2024;STARI GRAD;LOKALNO;6900.00
1750958;April 2024;ZVEZDARA;SAJLA;19220.00
1750961;April 2024;SAVSKI VENAC;LOKALNO;6900.00
1750962;April 2024;PALILULA;LOKALNO;6900.00
1750964;April 2024;ZVEZDARA;LOKALNO;2300.00
1750966;April 2024;PALILULA;LOKALNO;6900.00
1750967;April 2024;NOVI BEOGRAD;ZAMENA;28699.00
1750975;April 2024;ČUKARICA;WOMA;32550.00
1750978;April 2024;VOŽDOVAC;ZAMENA;87334.00
1750979;April 2024;VOŽDOVAC;ZAMENA;30138.00
1750980;April 2024;VRAČAR;SAJLA;18820.00
1750992;April 2024;VOŽDOVAC;SAJLA;19740.00
1750993;April 2024;ZEMUN;WOMA;60300.00
1750994;April 2024;SAVSKI VENAC;ZAMENA;7123.00
1751000;April 2024;ZVEZDARA;WOMA;49720.00
1751003;April 2024;ČUKARICA;ZAMENA;15629.00
1751004;April 2024;VOŽDOVAC;LOKALNO;6900.00
1751005;April 2024;NOVI BEOGRAD;SAJLA;16220.00
1751008;April 2024;PALILULA;LOKALNO;6900.00
1751009;April 2024;ZVEZDARA;LOKALNO;9200.00
1751023;April 2024;RAKOVICA;LOKALNO;6900.00
1751028;April 2024;VOŽDOVAC;ZAMENA;38142.00
1751040;April 2024;PALILULA;ZAMENA;26309.00
1751041;April 2024;NOVI BEOGRAD;LOKALNO;6900.00
1751044;April 2024;SAVSKI VENAC;WOMA;5000.00
1751045;April 2024;ČUKARICA;KOPANJE;213472.00
1751046;April 2024;STARI GRAD;SAJLA;16220.00
1751050;April 2024;NOVI BEOGRAD;LOKALNO;6900.00
1751062;April 2024;ČUKARICA;WOMA;5000.00
1751065;April 2024;STARI GRAD;WOMA;30900.00
1751067;April 2024;NOVI BEOGRAD;LOKALNO;6900.00
1751068;April 2024;VRAČAR;LOKALNO;11500.00
1751074;April 2024;PALILULA;WOMA;46140.00
1751081;April 2024;ČUKARICA;ZAMENA;37049.60
1751093;April 2024;PALILULA;SAJLA;13070.00
1751094;April 2024;STARI GRAD;LOKALNO;6900.00
1751096;April 2024;NOVI BEOGRAD;LOKALNO;6900.00
1751097;April 2024;VOŽDOVAC;ZAMENA;88928.00
1751098;April 2024;ZEMUN;LOKALNO;6900.00
1751100;April 2024;NOVI BEOGRAD;SAJLA;16220.00
1751101;April 2024;NOVI BEOGRAD;LOKALNO;6900.00
1751105;April 2024;ZVEZDARA;SAJLA;9300.00
1751110;April 2024;RAKOVICA;ZAMENA;26710.00
1751119;April 2024;STARI GRAD;LOKALNO;2300.00
1751124;April 2024;ZVEZDARA;LOKALNO;2300.00
1751137;April 2024;ZVEZDARA;LOKALNO;6900.00
1751138;April 2024;VRAČAR;SAJLA;18820.00
1751140;April 2024;VOŽDOVAC;LOKALNO;6900.00
1751149;April 2024;ZVEZDARA;LOKALNO;2300.00
1751151;April 2024;ČUKARICA;KOPANJE;372337.00
1751160;April 2024;PALILULA;LOKALNO;6900.00
1751162;April 2024;PALILULA;ZAMENA;9900.00
1751175;April 2024;ČUKARICA;SAJLA;9220.00
1751176;April 2024;ČUKARICA;SAJLA;16220.00
1751177;April 2024;RAKOVICA;ZAMENA;105600.00
1751178;April 2024;VRAČAR;ZAMENA;26220.00
1751179;April 2024;VOŽDOVAC;ZAMENA;23710
1751180;April 2024;NOVI BEOGRAD;WOMA;25500.00
1751198;April 2024;ČUKARICA;LOKALNO;6900.00
1751201;April 2024;RAKOVICA;SAJLA;18710.00
1751203;April 2024;NOVI BEOGRAD;SAJLA;15300.00
1751205;April 2024;VRAČAR;LOKALNO;6900.00
1751208;April 2024;ČUKARICA;WOMA;30900.00
1751213;April 2024;NOVI BEOGRAD;LOKALNO;9200.00
1751215;April 2024;VRAČAR;SAJLA;18820.00
1751218;April 2024;ZVEZDARA;ZAMENA;25300.00
1751219;April 2024;ČUKARICA;SAJLA;16220.00
1751220;April 2024;VOŽDOVAC;SAJLA;13710.00
1751221;April 2024;VOŽDOVAC;LOKALNO;6900.00
1751229;April 2024;VOŽDOVAC;ZAMENA;17060.00
1751230;April 2024;NOVI BEOGRAD;SAJLA;16140.00
1751231;April 2024;NOVI BEOGRAD;LOKALNO;6900.00
1751232;April 2024;ČUKARICA;KOPANJE;424115.40
1751233;April 2024;NOVI BEOGRAD;LOKALNO;6900.00
1751237;April 2024;VRAČAR;LOKALNO;11500.00
1751238;April 2024;ČUKARICA;SAJLA;16220.00
1751239;April 2024;ČUKARICA;ZAMENA;10382.00
1751241;April 2024;STARI GRAD;WOMA;11900.00
1751245;April 2024;ZEMUN;LOKALNO;6900.00
1751250;April 2024;NOVI BEOGRAD;LOKALNO;6900.00
1751251;April 2024;VOŽDOVAC;LOKALNO;6900.00
1751254;April 2024;ZEMUN;LOKALNO;6900.00
1751255;April 2024;ZEMUN;KOPANJE;224115.00
1751257;April 2024;SAVSKI VENAC;LOKALNO;6900.00
1751259;April 2024;VRAČAR;LOKALNO;11500.00
1751263;April 2024;NOVI BEOGRAD;ZAMENA;7700.00
1751265;April 2024;ZEMUN;WOMA;31300
1751267;April 2024;RAKOVICA;SAJLA;18710.00
1751268;April 2024;NOVI BEOGRAD;ZAMENA;34060.00
1751270;April 2024;NOVI BEOGRAD;SAJLA;9220.00
1751271;April 2024;STARI GRAD;LOKALNO;6900.00
1751272;April 2024;NOVI BEOGRAD;ZAMENA;27134.00
1751275;April 2024;VRAČAR;LOKALNO;6900.00
1751282;April 2024;ZEMUN;LOKALNO;6900.00
1751284;April 2024;NOVI BEOGRAD;LOKALNO;6900.00
1751285;April 2024;NOVI BEOGRAD;ZAMENA;28628.30
1751302;April 2024;ZVEZDARA;WOMA;63300.00
1751308;April 2024;ZEMUN;ZAMENA;98845.00
1751309;April 2024;RAKOVICA;LOKALNO;6900.00
1751311;April 2024;ZVEZDARA;SAJLA;17140.00
1751313;April 2024;STARI GRAD;ZAMENA;7447.00
1751315;April 2024;ZVEZDARA;WOMA;36500.00
1751317;April 2024;ČUKARICA;SAJLA;18300.00
1751318;April 2024;ČUKARICA;LOKALNO;6900.00
1751319;April 2024;STARI GRAD;WOMA;5000.00
1751321;April 2024;ZEMUN;ZAMENA;221921.50
1751323;April 2024;RAKOVICA;LOKALNO;6900.00
1751324;April 2024;STARI GRAD;ZAMENA;26050.00
1751326;April 2024;STARI GRAD;ZAMENA;15253.50
1751328;April 2024;ZVEZDARA;ZAMENA;85434.80
1751337;April 2024;ČUKARICA;WOMA;38900.00
1751338;April 2024;VOŽDOVAC;ZAMENA;26686.00
1751340;April 2024;ČUKARICA;KOPANJE;94347.95
1751343;April 2024;SAVSKI VENAC;LOKALNO;6900.00
1751345;April 2024;PALILULA;ZAMENA;9218.00
1751346;April 2024;VRAČAR;ZAMENA;20300.00
1751356;April 2024;VRAČAR;ZAMENA;20300.00
1751357;April 2024;SAVSKI VENAC;LOKALNO;6900.00
1751358;April 2024;ČUKARICA;LOKALNO;6900.00
1751359;April 2024;SAVSKI VENAC;ZAMENA;20710.00
1751362;April 2024;NOVI BEOGRAD;LOKALNO;2300.00
1751365;April 2024;VOŽDOVAC;LOKALNO;6900.00
1751366;April 2024;ZVEZDARA;ZAMENA;31670.00
1751367;April 2024;ZEMUN;SAJLA;9220.00
1751368;April 2024;ZVEZDARA;LOKALNO;6900.00
1751369;April 2024;ZVEZDARA;ZAMENA;44032.00
1751370;April 2024;SAVSKI VENAC;SAJLA;17400.00
1751379;April 2024;RAKOVICA;ZAMENA;22200.00
1751381;April 2024;NOVI BEOGRAD;ZAMENA;331300.00
1751383;April 2024;PALILULA;SAJLA;10800.00
1751384;April 2024;NOVI BEOGRAD;SAJLA;12440.00
1751385;April 2024;VRAČAR;KOPANJE;481253.20
1751387;April 2024;STARI GRAD;ZAMENA;10574.00
1751401;April 2024;ZEMUN;ZAMENA;30317.00
1751403;April 2024;ZEMUN;LOKALNO;6900.00
1751404;April 2024;PALILULA;LOKALNO;6900.00
1751412;April 2024;ZVEZDARA;ZAMENA;7822.00
1751414;April 2024;NOVI BEOGRAD;SAJLA;16220.00
1751416;April 2024;NOVI BEOGRAD;ZAMENA;19640.00
1751418;April 2024;VOŽDOVAC;LOKALNO;6900
1751419;April 2024;NOVI BEOGRAD;ZAMENA;30300.00
1751420;April 2024;RAKOVICA;ZAMENA;252642.80
1751421;April 2024;STARI GRAD;LOKALNO;6900.00
1751424;April 2024;PALILULA;ZAMENA;22900.00
1751425;April 2024;NOVI BEOGRAD;ZAMENA;49604.00
1751426;April 2024;NOVI BEOGRAD;ZAMENA;76637.50
1751432;April 2024;NOVI BEOGRAD;ZAMENA;31537.00
1751434;April 2024;VOŽDOVAC;SAJLA;17600.00
1751438;April 2024;NOVI BEOGRAD;LOKALNO;6900.00
1751440;April 2024;ZVEZDARA;ZAMENA;48804.50
1751441;April 2024;VOŽDOVAC;LOKALNO;6900.00
1751442;April 2024;RAKOVICA;LOKALNO;6900.00
1751448;April 2024;VOŽDOVAC;ZAMENA;30313.00
1751450;April 2024;ZVEZDARA;WOMA;40400.00
1751456;April 2024;SAVSKI VENAC;ZAMENA;20710.00
1751459;April 2024;SAVSKI VENAC;ZAMENA;30600.00
1751474;April 2024;ZEMUN;ZAMENA;106282.80
1751476;April 2024;VRAČAR;LOKALNO;6900.00
1751478;April 2024;RAKOVICA;ZAMENA;22200.00
1751480;April 2024;VOŽDOVAC;LOKALNO;6900.00
1751481;April 2024;PALILULA;LOKALNO;6900.00
1751604;April 2024;STARI GRAD;ZAMENA;364760.00
1751489;April 2024;SAVSKI VENAC;LOKALNO;6900.00
1751490;April 2024;VOŽDOVAC;ZAMENA;26710.00
1751491;April 2024;NOVI BEOGRAD;ZAMENA;180761.00
1751492;April 2024;VOŽDOVAC;ZAMENA;37653.00
1751493;April 2024;VOŽDOVAC;ZAMENA;52020.00
1751494;April 2024;ZEMUN;ZAMENA;20557.50
1751520;April 2024;STARI GRAD;ZAMENA;11564.00
1751523;April 2024;ČUKARICA;SAJLA;16220.00
1751527;April 2024;ZEMUN;ZAMENA;120366.00
1751531;April 2024;ZEMUN;ZAMENA;278263.80
1751534;April 2024;VOŽDOVAC;ZAMENA;89109.00
1751540;April 2024;NOVI BEOGRAD;LOKALNO;2300.00
1751542;April 2024;VOŽDOVAC;LOKALNO;6900.00
1751549;April 2024;NOVI BEOGRAD;ZAMENA;10930.40
