Broj Fakture;Datum PDV;Iznos/Osnovica;Penal;PDV;Iznos sa penalom i PDV;PG Iznos/Osnovica;PG PDV;PG Penal;PG Iznos sa PDVom;Vrsta Naloga
GS-7839/2025;17.06.2025;21205.60;0.00;4241.12;25446.72;14313.78;2862.76;0.00;17176.54;NEODLOZNO
GS-7889/2025;17.06.2025;6900.00;0.00;1380.00;8280.00;4657.50;931.50;0.00;5589.00;NEODLOZNO
GS-7925/2025;17.06.2025;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-7930/2025;17.06.2025;6145.00;0.00;1229.00;7374.00;4147.88;829.58;0.00;4977.45;NEODLOZNO
GS-7928/2025;17.06.2025;8300.00;0.00;1660.00;9960.00;5602.50;1120.50;0.00;6723.00;NEODLOZNO
GS-7845/2025;17.06.2025;11300.00;0.00;2260.00;13560.00;7627.50;1525.50;0.00;9153.00;NEODLOZNO
GS-7833/2025;17.06.2025;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-7926/2025;17.06.2025;14220.00;0.00;2844.00;17064.00;9598.50;1919.70;0.00;11518.20;NEODLOZNO
GS-7875/2025;17.06.2025;3509.00;0.00;701.80;4210.80;2368.58;473.72;0.00;2842.29;NEODLOZNO
GS-7873/2025;17.06.2025;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-7853/2025;17.06.2025;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-7874/2025;17.06.2025;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-7838/2025;17.06.2025;21205.60;0.00;4241.12;25446.72;14313.78;2862.76;0.00;17176.54;NEODLOZNO
GS-7878/2025;17.06.2025;25500.00;0.00;5100.00;30600.00;17212.50;3442.50;0.00;20655.00;NEODLOZNO
GS-7872/2025;17.06.2025;44300.00;0.00;8860.00;53160.00;29902.50;5980.50;0.00;35883.00;NEODLOZNO
GS-7993/2025;17.06.2025;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-7891/2025;17.06.2025;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-7997/2025;17.06.2025;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-7995/2025;17.06.2025;42500.00;0.00;8500.00;51000.00;28687.50;5737.50;0.00;34425.00;NEODLOZNO
GS-7911/2025;17.06.2025;4600.00;230.00;920.00;5290.00;3105.00;621.00;230.00;3496.00;NEODLOZNO
GS-7897/2025;17.06.2025;109160.00;0.00;21832.00;130992.00;73683.00;14736.60;0.00;88419.60;NEODLOZNO
GS-7985/2025;17.06.2025;27887.00;0.00;5577.40;33464.40;18823.73;3764.75;0.00;22588.47;NEODLOZNO
GS-7849/2025;17.06.2025;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-7836/2025;17.06.2025;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-7841/2025;17.06.2025;31755.00;0.00;6351.00;38106.00;21434.63;4286.93;0.00;25721.55;NEODLOZNO
GS-7850/2025;17.06.2025;7820.00;0.00;1564.00;9384.00;5278.50;1055.70;0.00;6334.20;NEODLOZNO
GS-7929/2025;17.06.2025;13300.00;0.00;2660.00;15960.00;8977.50;1795.50;0.00;10773.00;NEODLOZNO
GS-7909/2025;17.06.2025;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-7888/2025;17.06.2025;2300.00;0.00;460.00;2760.00;1552.50;310.50;0.00;1863.00;NEODLOZNO
GS-7989/2025;17.06.2025;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-7876/2025;17.06.2025;11300.00;0.00;2260.00;13560.00;7627.50;1525.50;0.00;9153.00;NEODLOZNO
GS-7837/2025;17.06.2025;16220.00;0.00;3244.00;19464.00;10948.50;2189.70;0.00;13138.20;NEODLOZNO
GS-7996/2025;17.06.2025;3982.00;0.00;796.40;4778.40;2687.85;537.57;0.00;3225.42;NEODLOZNO
GS-7842/2025;17.06.2025;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-7984/2025;17.06.2025;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-7892/2025;17.06.2025;8300.00;0.00;1660.00;9960.00;5602.50;1120.50;0.00;6723.00;NEODLOZNO
GS-7949/2025;17.06.2025;13912.00;0.00;2782.40;16694.40;9390.60;1878.12;0.00;11268.72;NEODLOZNO
GS-7954/2025;17.06.2025;35052.00;0.00;7010.40;42062.40;23660.10;4732.02;0.00;28392.12;NEODLOZNO
GS-7986/2025;17.06.2025;4680.50;0.00;936.10;5616.60;3159.34;631.87;0.00;3791.20;NEODLOZNO
GS-7893/2025;17.06.2025;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-7871/2025;17.06.2025;14830.25;0.00;2966.05;17796.30;10010.42;2002.08;0.00;12012.50;NEODLOZNO
GS-7953/2025;17.06.2025;14220.00;0.00;2844.00;17064.00;9598.50;1919.70;0.00;11518.20;NEODLOZNO
GS-7870/2025;17.06.2025;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-7983/2025;17.06.2025;16220.00;0.00;3244.00;19464.00;10948.50;2189.70;0.00;13138.20;NEODLOZNO
GS-7900/2025;17.06.2025;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-7992/2025;17.06.2025;30900.00;0.00;6180.00;37080.00;20857.50;4171.50;0.00;25029.00;NEODLOZNO
GS-7910/2025;17.06.2025;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-7877/2025;17.06.2025;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-7908/2025;17.06.2025;14220.00;0.00;2844.00;17064.00;9598.50;1919.70;0.00;11518.20;NEODLOZNO
GS-7907/2025;17.06.2025;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-7852/2025;17.06.2025;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-7844/2025;17.06.2025;35500.00;0.00;7100.00;42600.00;23962.50;4792.50;0.00;28755.00;NEODLOZNO
GS-7868/2025;17.06.2025;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-7914/2025;17.06.2025;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-7867/2025;17.06.2025;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-7980/2025;17.06.2025;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-8000/2025;17.06.2025;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-7998/2025;17.06.2025;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-7950/2025;17.06.2025;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-7987/2025;17.06.2025;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-7840/2025;17.06.2025;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-7951/2025;17.06.2025;12123.00;0.00;2424.60;14547.60;8183.03;1636.61;0.00;9819.63;NEODLOZNO
GS-7999/2025;17.06.2025;14220.00;0.00;2844.00;17064.00;9598.50;1919.70;0.00;11518.20;NEODLOZNO
GS-7994/2025;17.06.2025;12440.00;0.00;2488.00;14928.00;8397.00;1679.40;0.00;10076.40;NEODLOZNO
GS-7869/2025;17.06.2025;8300.00;0.00;1660.00;9960.00;5602.50;1120.50;0.00;6723.00;NEODLOZNO
GS-7866/2025;17.06.2025;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-7988/2025;17.06.2025;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-7863/2025;16.06.2025;32407.00;0.00;6481.40;38888.40;21874.73;4374.95;0.00;26249.67;NEODLOZNO
GS-7857/2025;16.06.2025;8219.00;0.00;1643.80;9862.80;5547.83;1109.57;0.00;6657.39;NEODLOZNO
GS-7860/2025;16.06.2025;66029.00;0.00;13205.80;79234.80;44569.58;8913.92;0.00;53483.49;NEODLOZNO
GS-7974/2025;16.06.2025;125695.00;0.00;25139.00;150834.00;84844.13;16968.83;0.00;101812.95;NEODLOZNO
GS-7855/2025;16.06.2025;49702.00;0.00;9940.40;59642.40;33548.85;6709.77;0.00;40258.62;NEODLOZNO
GS-7965/2025;16.06.2025;8404.00;0.00;1680.80;10084.80;5672.70;1134.54;0.00;6807.24;NEODLOZNO
GS-7918/2025;16.06.2025;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-7955/2025;16.06.2025;16220.00;0.00;3244.00;19464.00;10948.50;2189.70;0.00;13138.20;NEODLOZNO
GS-7962/2025;16.06.2025;5000.00;0.00;1000.00;6000.00;3375.00;675.00;0.00;4050.00;NEODLOZNO
GS-7961/2025;16.06.2025;17500.00;0.00;3500.00;21000.00;11812.50;2362.50;0.00;14175.00;NEODLOZNO
GS-7964/2025;16.06.2025;39090.90;0.00;7818.18;46909.08;26386.36;5277.27;0.00;31663.63;NEODLOZNO
GS-7960/2025;16.06.2025;20472.00;0.00;4094.40;24566.40;13818.60;2763.72;0.00;16582.32;NEODLOZNO
GS-7969/2025;16.06.2025;33200.00;0.00;6640.00;39840.00;22410.00;4482.00;0.00;26892.00;NEODLOZNO
GS-7942/2025;16.06.2025;10800.00;0.00;2160.00;12960.00;7290.00;1458.00;0.00;8748.00;NEODLOZNO
GS-7904/2025;16.06.2025;6900.00;0.00;1380.00;8280.00;4657.50;931.50;0.00;5589.00;NEODLOZNO
GS-7921/2025;16.06.2025;7066.00;0.00;1413.20;8479.20;4769.55;953.91;0.00;5723.46;NEODLOZNO
GS-7979/2025;16.06.2025;18520.00;0.00;3704.00;22224.00;12501.00;2500.20;0.00;15001.20;NEODLOZNO
GS-7963/2025;16.06.2025;35500.00;0.00;7100.00;42600.00;23962.50;4792.50;0.00;28755.00;NEODLOZNO
GS-7943/2025;16.06.2025;12410.00;0.00;2482.00;14892.00;8376.75;1675.35;0.00;10052.10;NEODLOZNO
GS-7941/2025;16.06.2025;11749.36;0.00;2349.87;14099.23;7930.82;1586.16;0.00;9516.98;NEODLOZNO
GS-7936/2025;16.06.2025;70500.00;0.00;14100.00;84600.00;47587.50;9517.50;0.00;57105.00;NEODLOZNO
GS-7967/2025;16.06.2025;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-7976/2025;16.06.2025;41500.00;0.00;8300.00;49800.00;28012.50;5602.50;0.00;33615.00;NEODLOZNO
GS-7948/2025;16.06.2025;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-7847/2025;16.06.2025;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-7938/2025;16.06.2025;35798.00;0.00;7159.60;42957.60;24163.65;4832.73;0.00;28996.38;NEODLOZNO
GS-7848/2025;16.06.2025;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-7922/2025;16.06.2025;12440.00;0.00;2488.00;14928.00;8397.00;1679.40;0.00;10076.40;NEODLOZNO
GS-7905/2025;16.06.2025;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-7959/2025;16.06.2025;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-7940/2025;16.06.2025;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-7923/2025;16.06.2025;12440.00;0.00;2488.00;14928.00;8397.00;1679.40;0.00;10076.40;NEODLOZNO
GS-7924/2025;16.06.2025;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-7859/2025;16.06.2025;16220.00;0.00;3244.00;19464.00;10948.50;2189.70;0.00;13138.20;NEODLOZNO
GS-7885/2025;16.06.2025;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-7945/2025;16.06.2025;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-7968/2025;16.06.2025;14466.20;0.00;2893.24;17359.44;9764.69;1952.94;0.00;11717.62;NEODLOZNO
GS-7966/2025;16.06.2025;16220.00;0.00;3244.00;19464.00;10948.50;2189.70;0.00;13138.20;NEODLOZNO
GS-7957/2025;16.06.2025;14220.00;0.00;2844.00;17064.00;9598.50;1919.70;0.00;11518.20;NEODLOZNO
GS-7919/2025;16.06.2025;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-7972/2025;16.06.2025;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-7944/2025;16.06.2025;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-7917/2025;16.06.2025;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-7861/2025;16.06.2025;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-7884/2025;16.06.2025;22500.00;0.00;4500.00;27000.00;15187.50;3037.50;0.00;18225.00;NEODLOZNO
GS-7886/2025;16.06.2025;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-7916/2025;16.06.2025;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-7932/2025;16.06.2025;15140.00;0.00;3028.00;18168.00;10219.50;2043.90;0.00;12263.40;NEODLOZNO
GS-7935/2025;16.06.2025;17500.00;0.00;3500.00;21000.00;11812.50;2362.50;0.00;14175.00;NEODLOZNO
GS-7933/2025;16.06.2025;12440.00;0.00;2488.00;14928.00;8397.00;1679.40;0.00;10076.40;NEODLOZNO
GS-7931/2025;16.06.2025;2300.00;0.00;460.00;2760.00;1552.50;310.50;0.00;1863.00;NEODLOZNO
GS-7970/2025;16.06.2025;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-7939/2025;16.06.2025;4618.00;0.00;923.60;5541.60;3117.15;623.43;0.00;3740.58;NEODLOZNO
GS-7920/2025;16.06.2025;17060.00;0.00;3412.00;20472.00;11515.50;2303.10;0.00;13818.60;NEODLOZNO
GS-7978/2025;16.06.2025;16220.00;0.00;3244.00;19464.00;10948.50;2189.70;0.00;13138.20;NEODLOZNO
GS-7975/2025;16.06.2025;16220.00;0.00;3244.00;19464.00;10948.50;2189.70;0.00;13138.20;NEODLOZNO
GS-7881/2025;16.06.2025;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-7971/2025;16.06.2025;15300.00;0.00;3060.00;18360.00;10327.50;2065.50;0.00;12393.00;NEODLOZNO
GS-7977/2025;16.06.2025;9784.00;0.00;1956.80;11740.80;6604.20;1320.84;0.00;7925.04;NEODLOZNO
GS-7879/2025;16.06.2025;33500.00;0.00;6700.00;40200.00;22612.50;4522.50;0.00;27135.00;NEODLOZNO
GS-7864/2025;16.06.2025;33000.00;0.00;6600.00;39600.00;22275.00;4455.00;0.00;26730.00;NEODLOZNO
GS-7903/2025;16.06.2025;11410.00;0.00;2282.00;13692.00;7701.75;1540.35;0.00;9242.10;NEODLOZNO
GS-7865/2025;16.06.2025;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-7973/2025;16.06.2025;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-7880/2025;16.06.2025;22900.00;0.00;4580.00;27480.00;15457.50;3091.50;0.00;18549.00;NEODLOZNO
GS-7902/2025;16.06.2025;14220.00;0.00;2844.00;17064.00;9598.50;1919.70;0.00;11518.20;NEODLOZNO
GS-7883/2025;16.06.2025;17500.00;0.00;3500.00;21000.00;11812.50;2362.50;0.00;14175.00;NEODLOZNO
GS-7958/2025;16.06.2025;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-7956/2025;16.06.2025;5000.00;0.00;1000.00;6000.00;3375.00;675.00;0.00;4050.00;NEODLOZNO
GS-7937/2025;16.06.2025;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-7862/2025.;16.06.2025;17500.00;0.00;3500.00;21000.00;11812.50;2362.50;0.00;14175.00;NEODLOZNO
GS-7947/2025;16.06.2025;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-7858/2025;16.06.2025;9808.00;0.00;1961.60;11769.60;6620.40;1324.08;0.00;7944.48;NEODLOZNO
GS-7856/2025;16.06.2025;5000.00;0.00;1000.00;6000.00;3375.00;675.00;0.00;4050.00;NEODLOZNO
GS-7946/2025;16.06.2025;5000.00;0.00;1000.00;6000.00;3375.00;675.00;0.00;4050.00;NEODLOZNO
GS-7934/2025;16.06.2025;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-7906/2025;16.06.2025;14220.00;0.00;2844.00;17064.00;9598.50;1919.70;0.00;11518.20;NEODLOZNO
GS-7882/2025;16.06.2025;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
HM-123/2025;16.06.2025;1388.00;0.00;277.60;1665.60;1388.00;277.60;0.00;1665.60;HAUSMAJSTOR
HM-137/2025;16.06.2025;4581.00;0.00;916.20;5497.20;4581.00;916.20;0.00;5497.20;HAUSMAJSTOR
HM-122/2025;16.06.2025;4721.00;0.00;944.20;5665.20;4721.00;944.20;0.00;5665.20;HAUSMAJSTOR
HM-136/2025;16.06.2025;2082.00;0.00;416.40;2498.40;2082.00;416.40;0.00;2498.40;HAUSMAJSTOR
GS-7802/2025;13.06.2025;32700.40;0.00;6540.08;39240.48;22072.77;4414.55;0.00;26487.32;NEODLOZNO
GS-7806/2025;13.06.2025;155519.60;0.00;31103.92;186623.52;104975.73;20995.15;0.00;125970.88;NEODLOZNO
GS-7770/2025;13.06.2025;62763.00;0.00;12552.60;75315.60;42365.03;8473.01;0.00;50838.03;TEKUCE
GS-7811/2025;13.06.2025;92575.20;0.00;18515.04;111090.24;62488.26;12497.65;0.00;74985.91;NEODLOZNO
GS-7812/2025;13.06.2025;219658.00;0.00;43931.60;263589.60;148269.15;29653.83;0.00;177922.98;NEODLOZNO
GS-7800/2025;13.06.2025;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-7784/2025;13.06.2025;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-7768/2025;13.06.2025;48217.20;0.00;9643.44;57860.64;32546.61;6509.32;0.00;39055.93;NEODLOZNO
GS-7783/2025;13.06.2025;55828.15;0.00;11165.63;66993.78;37684.00;7536.80;0.00;45220.80;NEODLOZNO
GS-7752/2025;13.06.2025;11100.00;0.00;2220.00;13320.00;7492.50;1498.50;0.00;8991.00;NEODLOZNO
GS-7775/2025;13.06.2025;45641.00;0.00;9128.20;54769.20;30807.68;6161.54;0.00;36969.21;NEODLOZNO
GS-7807/2025;13.06.2025;113646.00;0.00;22729.20;136375.20;76711.05;15342.21;0.00;92053.26;NEODLOZNO
GS-7785/2025;13.06.2025;8300.00;0.00;1660.00;9960.00;5602.50;1120.50;0.00;6723.00;NEODLOZNO
GS-7788/2025;13.06.2025;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-7776/2025;13.06.2025;45378.00;0.00;9075.60;54453.60;30630.15;6126.03;0.00;36756.18;NEODLOZNO
GS-7808/2025;13.06.2025;14300.00;0.00;2860.00;17160.00;9652.50;1930.50;0.00;11583.00;NEODLOZNO
GS-7787/2025;13.06.2025;5690.00;0.00;1138.00;6828.00;3840.75;768.15;0.00;4608.90;NEODLOZNO
GS-7803/2025;13.06.2025;6971.30;0.00;1394.26;8365.56;4705.63;941.13;0.00;5646.75;NEODLOZNO
GS-7782/2025;13.06.2025;10140.00;0.00;2028.00;12168.00;6844.50;1368.90;0.00;8213.40;NEODLOZNO
GS-7763/2025;13.06.2025;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-7809/2025;13.06.2025;17500.00;0.00;3500.00;21000.00;11812.50;2362.50;0.00;14175.00;NEODLOZNO
GS-7769/2025;13.06.2025;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-7804/2025;13.06.2025;8300.00;0.00;1660.00;9960.00;5602.50;1120.50;0.00;6723.00;NEODLOZNO
GS-7786/2025;13.06.2025;16300.00;0.00;3260.00;19560.00;11002.50;2200.50;0.00;13203.00;NEODLOZNO
GS-7810/2025;13.06.2025;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-7805/2025;13.06.2025;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-7799/2025;13.06.2025;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-7774/2025;13.06.2025;19440.00;0.00;3888.00;23328.00;13122.00;2624.40;0.00;15746.40;NEODLOZNO
GS-7813/2025;13.06.2025;15300.00;0.00;3060.00;18360.00;10327.50;2065.50;0.00;12393.00;NEODLOZNO
GS-7801/2025;13.06.2025;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-7760/2025;13.06.2025;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-7756/2025;13.06.2025;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-7762/2025;13.06.2025;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-7757/2025;13.06.2025;27500.00;0.00;5500.00;33000.00;18562.50;3712.50;0.00;22275.00;NEODLOZNO
HM-111/2025;13.06.2025;25407.00;0.00;5081.40;30488.40;25407.00;5081.40;0.00;30488.40;HAUSMAJSTOR
HM-106/2025;13.06.2025;2082.00;0.00;416.40;2498.40;2082.00;416.40;0.00;2498.40;HAUSMAJSTOR
HM-117/2025;13.06.2025;4999.00;0.00;999.80;5998.80;4999.00;999.80;0.00;5998.80;HAUSMAJSTOR
GS-7747/2025;12.06.2025;87682.00;0.00;17536.40;105218.40;59185.35;11837.07;0.00;71022.42;NEODLOZNO
GS-7793/2025;12.06.2025;19246.00;0.00;3849.20;23095.20;12991.05;2598.21;0.00;15589.26;NEODLOZNO
GS-7819/2025;12.06.2025;48601.00;0.00;9720.20;58321.20;32805.68;6561.14;0.00;39366.81;NEODLOZNO
GS-7815/2025;12.06.2025;78795.20;0.00;15759.04;94554.24;53186.76;10637.35;0.00;63824.11;NEODLOZNO
GS-7816/2025;12.06.2025;18915.00;0.00;3783.00;22698.00;12767.63;2553.53;0.00;15321.15;NEODLOZNO
GS-7771/2025;12.06.2025;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-7751/2025;12.06.2025;10124.40;0.00;2024.88;12149.28;6833.97;1366.79;0.00;8200.76;NEODLOZNO
GS-7824/2025;12.06.2025;43768.60;0.00;8753.72;52522.32;29543.81;5908.76;0.00;35452.57;NEODLOZNO
GS-7795/2025;12.06.2025;39127.50;0.00;7825.50;46953.00;26411.06;5282.21;0.00;31693.28;NEODLOZNO
GS-7796/2025;12.06.2025;48935.50;0.00;9787.10;58722.60;33031.46;6606.29;0.00;39637.76;NEODLOZNO
GS-7814/2025;12.06.2025;11520.00;0.00;2304.00;13824.00;7776.00;1555.20;0.00;9331.20;NEODLOZNO
GS-7758/2025;12.06.2025;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-7825/2025;12.06.2025;14220.00;0.00;2844.00;17064.00;9598.50;1919.70;0.00;11518.20;NEODLOZNO
GS-7831/2025;12.06.2025;6050.00;0.00;1210.00;7260.00;4083.75;816.75;0.00;4900.50;NEODLOZNO
GS-7773/2025;12.06.2025;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-7822/2025;12.06.2025;25500.00;0.00;5100.00;30600.00;17212.50;3442.50;0.00;20655.00;NEODLOZNO
GS-7772/2025;12.06.2025;4800.00;0.00;960.00;5760.00;3240.00;648.00;0.00;3888.00;NEODLOZNO
GS-7827/2025;12.06.2025;4870.00;0.00;974.00;5844.00;3287.25;657.45;0.00;3944.70;NEODLOZNO
GS-7829/2025;12.06.2025;29108.00;0.00;5821.60;34929.60;19647.90;3929.58;0.00;23577.48;NEODLOZNO
GS-7755/2025;12.06.2025;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-7823/2025;12.06.2025;16220.00;0.00;3244.00;19464.00;10948.50;2189.70;0.00;13138.20;NEODLOZNO
GS-7749/2025;12.06.2025;44621.00;0.00;8924.20;53545.20;30119.18;6023.84;0.00;36143.01;NEODLOZNO
GS-7828/2025;12.06.2025;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-7818/2025;12.06.2025;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-7820/2025;12.06.2025;34850.00;0.00;6970.00;41820.00;23523.75;4704.75;0.00;28228.50;NEODLOZNO
GS-7754/2025;12.06.2025;33500.00;0.00;6700.00;40200.00;22612.50;4522.50;0.00;27135.00;NEODLOZNO
GS-7748/2025;12.06.2025;30100.00;0.00;6020.00;36120.00;20317.50;4063.50;0.00;24381.00;NEODLOZNO
GS-7764/2025;12.06.2025;2300.00;0.00;460.00;2760.00;1552.50;310.50;0.00;1863.00;NEODLOZNO
GS-7789/2025;12.06.2025;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-7797/2025;12.06.2025;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-7830/2025;12.06.2025;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-7761/2025;12.06.2025;13300.00;0.00;2660.00;15960.00;8977.50;1795.50;0.00;10773.00;NEODLOZNO
GS-7817/2025;12.06.2025;5000.00;0.00;1000.00;6000.00;3375.00;675.00;0.00;4050.00;NEODLOZNO
GS-7798/2025;12.06.2025;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-7792/2025;12.06.2025;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-7780/2025;12.06.2025;14220.00;0.00;2844.00;17064.00;9598.50;1919.70;0.00;11518.20;NEODLOZNO
